1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
857.0020352781547,755.203125,1004.2216014897579,853.9534050179211,772.968253968254,767.1611374407582,861.3417366946778,660.090692124105,759.4565217391304,766.0081967213115,698.4846153846154,710.6557971014493,763.7095238095238,687.1570247933885,504.348623853211,745.4863387978143,856.1337099811676,861.3515358361775,803.5426829268292,812.3397129186603,800.6530612244898,858.4477419354839,804.2469135802469,726.7457627118644,591.5876288659794,947.375796178344,411.73643410852713,940.5569105691056,806.358407079646,676.63,755.3569844789357,787.1037037037037,515.9453781512605,430.0571428571429,580.9310344827586,704.719512195122,636.7121212121212,496.8642857142857,690.624,742.1231884057971,785.2641509433962,720.5851851851852,706.1470588235294,766.4821428571429,759.9375,755.4363636363636,713.375,950.8314917127071
857.6648575305292,751.7994791666666,998.7076350093109,848.6774193548387,776.1746031746031,768.8530805687204,856.7857142857143,650.3699284009547,754.5108695652174,761.4754098360655,695.6384615384616,707.4311594202899,763.7285714285714,682.6280991735537,498.0091743119266,744.6612021857924,854.0847457627119,857.9146757679181,805.7317073170732,812.2583732057416,798.8938775510204,856.9612903225807,801.6358024691358,731.0,590.360824742268,939.0254777070064,410.82945736434107,934.1382113821138,804.5398230088496,674.975,753.1529933481153,785.3407407407408,518.2226890756302,433.1333333333333,575.6379310344828,701.5813008130082,636.8484848484849,494.99285714285713,688.264,739.8478260869565,788.2641509433962,724.8666666666667,709.5,763.4285714285714,758.8125,743.6545454545454,702.875,946.5828729281768
851.9993215739485,749.4661458333334,995.0521415270018,847.179211469534,771.6243386243386,765.5118483412323,854.7913165266107,650.1980906921241,751.5217391304348,759.5491803278688,694.876923076923,706.8405797101449,761.3,677.00826446281,493.98623853211006,743.5136612021857,853.4406779661017,856.9180887372014,801.3963414634146,812.3923444976076,796.0204081632653,854.8916129032258,801.0092592592592,726.9491525423729,590.3092783505155,935.515923566879,408.4418604651163,929.3252032520326,801.9159292035398,672.115,751.9157427937915,779.925925925926,510.609243697479,427.0190476190476,578.0,699.0162601626016,626.8484848484849,489.67857142857144,685.968,738.731884057971,785.1698113207547,722.8740740740741,707.2058823529412,761.6428571428571,757.3333333333334,744.2727272727273,700.0625,943.4585635359116
863.2048846675713,752.3098958333334,1005.7225325884543,855.4014336917563,774.0899470899471,766.6824644549763,861.7366946778711,652.5942720763724,759.75,767.139344262295,699.2153846153847,709.3731884057971,762.7333333333333,681.8677685950413,507.29816513761466,746.1857923497267,856.9340866290019,862.1877133105802,803.439024390244,816.2488038277512,799.0122448979591,857.4064516129032,802.3117283950618,728.9830508474577,595.2268041237113,944.2675159235669,418.8914728682171,941.1951219512196,812.6283185840708,680.39,756.3015521064301,781.7259259259259,518.1218487394958,429.79047619047617,577.1034482758621,702.7479674796748,632.1363636363636,494.0285714285714,690.408,739.8913043478261,784.9245283018868,711.5851851851852,700.4509803921569,758.8035714285714,759.8333333333334,746.4,694.3125,944.1988950276243
859.7211668928087,750.0885416666666,998.7895716945997,849.4587813620071,776.1693121693122,765.3933649289099,857.9313725490196,648.782816229117,756.6521739130435,762.7295081967213,697.4769230769231,705.4384057971015,763.7285714285714,684.0247933884298,503.01376146788994,745.7540983606557,852.7005649717514,857.5802047781569,802.0121951219512,812.0717703349283,798.5836734693878,857.7406451612903,799.7561728395061,725.7372881355932,594.0515463917526,930.2866242038217,413.93798449612405,931.7764227642276,803.4247787610619,674.215,751.6385809312638,778.9703703703703,519.0126050420168,432.44761904761907,574.1206896551724,696.6341463414634,637.3181818181819,494.98571428571427,686.896,737.1086956521739,781.8867924528302,714.2296296296296,705.6078431372549,756.0,750.75,735.9818181818182,693.0625,941.4475138121547
855.7449118046133,748.4947916666666,997.9739292364991,847.7455197132616,770.6296296296297,762.739336492891,855.7619047619048,648.9976133651551,754.0760869565217,759.4426229508197,693.723076923077,707.6340579710145,759.8285714285714,679.6198347107438,502.9403669724771,744.9617486338798,851.8267419962335,857.3310580204778,797.4939024390244,810.9952153110048,798.3877551020408,855.3664516129032,800.5462962962963,725.0762711864406,593.360824742268,935.8853503184713,413.06976744186045,928.1747967479674,799.3230088495575,672.64,751.3281596452329,773.5925925925926,515.546218487395,425.96190476190475,573.0172413793103,696.1341463414634,628.9545454545455,494.23571428571427,687.456,736.2173913043479,779.9056603773585,715.2592592592592,705.4019607843137,761.3214285714286,752.8958333333334,743.4545454545455,689.375,939.8370165745856
858.2666214382632,747.7760416666666,996.1564245810056,846.5232974910394,770.7037037037037,764.0521327014218,854.3655462184873,647.7374701670644,755.5760869565217,757.516393442623,694.5923076923077,706.75,758.947619047619,680.1818181818181,503.2889908256881,742.8852459016393,851.7250470809793,856.4027303754266,797.7134146341464,810.6555023923445,798.0489795918368,854.0348387096774,799.5895061728395,725.5847457627119,596.2268041237113,933.71974522293,416.5581395348837,932.040650406504,806.1814159292036,671.63,748.9866962305987,772.2074074074075,518.0420168067227,427.752380952381,570.2413793103449,694.6626016260162,630.4848484848485,493.6928571428571,686.112,735.1376811594203,782.7169811320755,715.325925925926,706.5588235294117,760.4821428571429,756.9375,747.8727272727273,691.0,939.7513812154696
853.4972862957937,748.2421875,996.2309124767226,846.152329749104,773.1058201058202,764.6161137440758,854.858543417367,644.873508353222,751.1413043478261,756.4016393442623,692.4384615384615,705.463768115942,759.6380952380953,679.6280991735537,493.6284403669725,741.6229508196722,852.6026365348399,858.1911262798635,798.9817073170732,812.5837320574162,796.5265306122449,853.898064516129,798.4691358024692,726.2372881355932,591.2061855670103,934.312101910828,408.1240310077519,930.130081300813,805.0353982300885,672.985,750.5875831485588,774.0814814814814,511.07142857142856,426.20952380952383,572.5,694.2886178861788,628.6363636363636,487.85,683.464,732.3550724637681,784.7735849056604,721.0,708.343137254902,762.6785714285714,754.2083333333334,743.9818181818182,690.625,936.4972375690608
858.023066485753,750.0416666666666,1002.9087523277467,848.6666666666666,774.6772486772487,763.611374407583,857.8935574229691,649.7159904534607,757.75,759.344262295082,694.7461538461539,707.6992753623189,762.1714285714286,681.6859504132232,498.13761467889907,741.6994535519126,853.7363465160075,856.3515358361775,799.9634146341464,813.2248803827752,797.9510204081632,853.9922580645161,798.9845679012345,725.7203389830509,596.319587628866,938.2611464968153,414.9612403100775,933.2764227642276,802.6858407079646,671.64,751.0354767184035,773.4962962962964,519.6974789915967,428.4190476190476,572.7586206896551,694.8455284552846,630.469696969697,493.3071428571429,684.912,735.927536231884,785.6415094339623,718.8888888888889,708.4019607843137,764.6785714285714,757.0625,741.3090909090909,690.0625,937.3646408839779
854.0373134328358,750.71875,997.2625698324023,845.4121863799284,774.0,767.872037914692,855.8137254901961,648.8042959427207,755.554347826087,758.6639344262295,694.8,706.3913043478261,761.5285714285715,678.4628099173553,491.74311926605503,742.1256830601093,851.7476459510358,856.1160409556314,797.6951219512196,813.4306220095693,799.1877551020408,853.1690322580645,800.0030864197531,727.0338983050848,592.5773195876288,934.796178343949,409.30232558139534,932.560975609756,802.7168141592921,672.19,750.1529933481153,775.6370370370371,513.5546218487395,424.8666666666667,575.9827586206897,698.2723577235772,628.0757575757576,487.35,685.056,734.3768115942029,786.5471698113207,724.1111111111111,710.7549019607843,763.4285714285714,758.375,749.2545454545455,690.1875,938.2127071823204
857.1879240162822,749.328125,998.9925512104284,846.9964157706094,774.3121693121693,765.654028436019,856.5140056022409,653.8353221957041,756.695652173913,759.483606557377,693.7,707.304347826087,762.4095238095238,677.2396694214876,492.1605504587156,741.9344262295082,852.2128060263653,856.0102389078498,799.8048780487804,812.5215311004785,797.5224489795918,853.9212903225806,801.0524691358024,728.3220338983051,595.2577319587629,936.1464968152866,413.08527131782944,934.0284552845528,804.2831858407079,672.635,751.5543237250554,778.1851851851852,516.5210084033613,426.55238095238093,575.2241379310345,697.6910569105692,628.469696969697,488.85714285714283,684.984,734.9347826086956,784.2452830188679,722.1851851851852,709.0980392156863,764.0714285714286,754.25,751.6727272727272,689.0625,938.9475138121547
861.1112618724559,751.546875,1000.4022346368715,849.0860215053764,775.9047619047619,768.9857819905213,857.5364145658264,651.436754176611,758.25,763.3360655737705,697.0461538461539,708.75,763.6,679.8760330578513,496.4816513761468,742.9398907103825,852.8983050847457,856.8225255972696,801.8170731707318,814.3923444976076,799.0040816326531,854.4954838709677,801.8796296296297,733.771186440678,599.7525773195877,936.7452229299363,417.2248062015504,939.060975609756,809.4115044247787,673.69,752.6718403547671,781.9629629629629,518.0,427.77142857142854,575.1551724137931,699.8048780487804,630.5757575757576,491.0285714285714,687.184,737.3260869565217,787.9622641509434,722.8518518518518,709.4803921568628,764.8928571428571,761.7708333333334,751.4181818181818,697.625,942.439226519337
860.4837177747626,749.5677083333334,1000.9590316573557,849.31541218638,774.5873015873016,766.1469194312796,856.9005602240896,654.8782816229117,756.054347826087,760.2786885245902,697.1846153846154,709.6811594202899,762.552380952381,678.5702479338843,495.6605504587156,742.9562841530054,854.5386064030132,857.0238907849829,802.4024390243902,813.0191387559809,797.5795918367347,854.6464516129032,800.7530864197531,729.271186440678,599.1030927835052,935.1783439490446,413.9767441860465,937.089430894309,806.9867256637168,673.945,752.6718403547671,781.8666666666667,517.7647058823529,427.8666666666667,579.1551724137931,699.8211382113822,629.6969696969697,489.79285714285714,686.784,735.8188405797101,786.377358490566,720.6222222222223,708.3823529411765,762.6071428571429,757.8541666666666,746.6,699.125,940.5469613259669
872.5719131614654,752.15625,1007.5139664804469,853.3189964157706,778.4179894179895,769.9857819905213,859.9873949579832,660.1097852028639,765.804347826087,768.9344262295082,701.9153846153846,711.3840579710145,765.5809523809523,686.0578512396694,507.6284403669725,743.6612021857924,855.9020715630885,859.7098976109215,805.780487804878,815.066985645933,799.9306122448979,856.0051612903226,799.7808641975308,730.0762711864406,610.340206185567,940.9490445859873,423.16279069767444,944.6382113821138,814.4513274336283,678.145,753.7317073170732,783.7777777777778,527.9873949579832,432.96190476190475,577.3448275862069,702.0284552845528,638.4848484848485,495.92857142857144,688.936,738.036231884058,785.0566037735849,714.7111111111111,705.2843137254902,762.7142857142857,759.5,750.0,690.875,941.7872928176796
862.8270013568521,751.1692708333334,1003.3240223463687,851.1129032258065,775.5661375661375,764.8056872037914,857.96918767507,652.9737470167064,758.8586956521739,766.3770491803278,697.4076923076923,711.2753623188406,765.447619047619,683.2066115702479,498.10091743119267,743.5136612021857,854.924670433145,858.6075085324233,802.9817073170732,814.2966507177033,799.9918367346938,855.2993548387096,799.9845679012345,729.5762711864406,599.1030927835052,941.0382165605096,415.47286821705427,939.7439024390244,808.4380530973451,674.36,753.1618625277162,780.8666666666667,519.781512605042,429.5809523809524,576.4137931034483,699.5040650406504,631.9848484848485,492.4714285714286,686.568,736.3260869565217,784.7547169811321,721.1185185185185,710.1764705882352,763.9464285714286,757.4791666666666,754.2,688.875,942.4944751381215
860.3670284938942,750.3098958333334,999.7914338919926,848.5931899641577,775.063492063492,766.345971563981,858.1932773109244,652.0954653937947,755.8695652173913,762.7950819672132,696.1307692307693,708.0217391304348,762.9333333333333,683.8429752066115,493.802752293578,742.1256830601093,854.467043314501,858.1535836177475,804.2682926829268,814.2727272727273,799.6897959183674,855.0683870967742,800.7345679012345,731.2627118644068,597.2164948453608,938.1337579617834,416.17054263565893,936.3333333333334,807.2964601769911,673.23,752.8403547671841,780.3851851851852,519.0798319327731,427.84761904761905,574.3275862068965,700.869918699187,632.9242424242424,489.8857142857143,684.024,737.1449275362319,787.1698113207547,722.8518518518518,710.343137254902,764.2142857142857,762.9791666666666,751.9636363636364,692.5625,943.2790055248619
860.0427408412484,750.3255208333334,1001.4115456238361,849.3064516129032,775.4973544973545,766.5924170616114,857.155462184874,654.8448687350835,755.0434782608696,762.8032786885246,695.7692307692307,709.8369565217391,764.2,680.198347107438,495.6238532110092,742.0601092896175,855.2128060263653,857.7508532423208,804.9634146341464,815.133971291866,798.9020408163266,855.9961290322581,801.1697530864197,730.4915254237288,595.1546391752578,938.8343949044586,416.1162790697674,936.6178861788618,806.0,674.575,753.0598669623059,782.2962962962963,518.8277310924369,429.26666666666665,577.6379310344828,701.4674796747968,631.5909090909091,491.22857142857146,686.864,738.1811594202899,788.188679245283,724.325925925926,710.4019607843137,766.1428571428571,760.8333333333334,747.3090909090909,696.0625,943.1795580110497
857.4362279511533,750.9609375,1001.3035381750466,848.3745519713261,776.3068783068783,769.5071090047394,857.1652661064426,652.8210023866349,758.195652173913,761.4180327868852,696.0846153846154,709.213768115942,763.0857142857143,679.305785123967,491.6651376146789,743.0819672131148,855.4952919020716,857.8532423208192,803.2012195121952,813.6028708133971,798.6979591836734,855.5445161290322,801.7006172839506,730.8050847457627,594.5567010309278,939.1337579617834,413.1937984496124,936.1219512195122,805.7743362831858,674.255,753.4545454545455,783.6222222222223,512.936974789916,426.0,578.2758620689655,702.0487804878048,629.8787878787879,487.95,684.576,737.536231884058,788.8679245283018,726.9777777777778,711.656862745098,767.0892857142857,761.2083333333334,752.9636363636364,694.5625,942.4475138121547
858.0881953867029,751.3802083333334,1000.487895716946,849.5806451612904,775.6190476190476,768.0,857.640056022409,654.7589498806683,757.195652173913,761.7622950819672,696.1,709.1992753623189,762.1857142857143,678.1652892561983,491.3211009174312,742.6448087431694,855.4613935969868,858.2764505119454,804.1585365853658,811.6172248803828,798.3795918367347,855.6245161290323,801.179012345679,728.2796610169491,595.4226804123712,938.4203821656051,411.8062015503876,937.1178861788618,805.8230088495575,674.76,753.6008869179601,783.8888888888889,515.8571428571429,428.3333333333333,579.7586206896551,700.109756097561,629.5757575757576,488.9214285714286,686.192,736.6086956521739,786.0,726.3185185185185,711.8921568627451,768.2857142857143,760.3125,753.4363636363636,696.0625,944.0414364640884
858.6356852103121,750.9635416666666,999.56052141527,847.7186379928315,776.1640211640212,767.9905213270142,857.3795518207282,653.0262529832936,758.2826086956521,761.827868852459,695.9615384615385,708.2717391304348,762.7619047619048,678.2479338842975,491.8394495412844,741.6448087431694,855.3935969868173,857.9795221843003,803.3170731707318,813.7607655502393,799.0693877551021,855.4941935483871,801.2746913580247,730.6355932203389,595.6082474226804,938.0254777070064,414.3953488372093,937.4878048780488,806.4867256637168,673.41,752.7960088691796,783.7555555555556,515.7478991596639,425.7238095238095,577.3103448275862,701.5528455284552,631.3030303030303,488.42857142857144,685.304,736.7391304347826,783.1509433962265,726.9481481481481,711.5196078431372,767.6964285714286,762.625,751.2181818181818,698.3125,944.6574585635359
859.776119402985,747.0911458333334,1000.8361266294227,848.073476702509,775.005291005291,766.8056872037914,856.5364145658264,641.0119331742244,752.0108695652174,758.7786885245902,694.5230769230769,706.4746376811594,759.0761904761905,673.297520661157,487.92201834862385,742.7978142076503,857.1694915254237,860.7781569965871,803.8841463414634,811.8038277511962,798.1673469387755,856.6232258064516,800.1327160493827,730.3983050847457,599.9587628865979,938.6751592356688,415.86046511627904,935.3780487804878,806.9955752212389,673.81,753.7782705099778,782.1407407407407,516.6176470588235,417.9142857142857,574.4827586206897,699.8373983739838,617.0151515151515,484.85,683.392,735.1304347826087,779.8867924528302,721.5111111111111,710.3333333333334,762.125,757.7708333333334,744.6181818181818,693.625,943.7403314917127
855.4843962008141,748.9088541666666,999.7970204841713,845.4802867383513,774.1693121693122,765.4691943127962,854.6232492997199,650.9474940334129,755.2717391304348,760.5,693.4307692307692,707.5036231884058,761.1333333333333,676.5371900826447,487.20642201834863,740.6612021857924,854.9943502824859,856.7372013651877,801.6829268292682,809.7368421052631,797.2326530612245,854.8116129032258,799.2006172839506,731.5,596.4639175257732,937.3949044585987,411.6046511627907,935.7926829268292,801.5398230088496,671.765,752.2771618625277,784.1703703703704,514.2689075630252,424.84761904761905,578.948275862069,701.9227642276422,627.4242424242424,486.6714285714286,686.264,737.9347826086956,783.3962264150944,725.6370370370371,711.2450980392157,769.7142857142857,759.3125,745.7454545454545,698.25,942.8370165745856
854.2496607869742,749.5755208333334,999.024208566108,845.6433691756272,775.0,764.5450236966825,856.2408963585434,646.0596658711218,755.0652173913044,759.0737704918033,693.4538461538461,707.2427536231884,761.6952380952381,675.1652892561983,486.72477064220186,741.8469945355191,855.0470809792844,858.9249146757679,800.9512195121952,810.6698564593302,796.4897959183673,854.483870967742,799.9444444444445,731.3728813559322,594.5773195876288,935.891719745223,412.17054263565893,934.4024390243902,803.5973451327434,672.205,752.2527716186253,780.4,510.66806722689074,422.26666666666665,576.1551724137931,702.1910569105692,626.030303030303,486.0357142857143,684.304,738.3913043478261,786.9622641509434,725.6,711.1372549019608,766.5357142857143,760.5416666666666,746.3272727272728,693.5625,943.7099447513813
855.5318860244233,749.4036458333334,999.2867783985103,847.758064516129,773.984126984127,766.175355450237,857.4971988795518,646.4773269689738,755.5760869565217,759.3360655737705,693.0692307692308,706.695652173913,761.1714285714286,675.8264462809917,487.8302752293578,743.7158469945355,855.9077212806027,858.8259385665528,801.689024390244,811.8851674641148,799.8163265306123,856.2503225806452,801.0154320987655,729.9406779661017,595.5257731958762,937.5414012738853,411.9612403100775,935.9268292682926,805.8805309734513,673.85,753.4257206208425,781.074074074074,510.9957983193277,422.9428571428571,576.3448275862069,703.8170731707318,626.0454545454545,486.0857142857143,685.632,739.9710144927536,785.1509433962265,725.8666666666667,711.5196078431372,762.3392857142857,757.0416666666666,749.4909090909091,694.0625,945.0082872928177
857.8202170963365,750.453125,999.3743016759777,849.5591397849462,775.5079365079365,766.431279620853,857.8095238095239,649.1622911694511,758.1413043478261,760.8770491803278,696.276923076923,708.2173913043479,762.0714285714286,676.8677685950413,490.70183486238534,743.0491803278688,855.1468926553672,857.4505119453925,801.6768292682926,813.1291866028708,800.2489795918367,856.5277419354838,801.4135802469136,730.2457627118644,596.6082474226804,940.4585987261147,414.1937984496124,939.5243902439024,805.8318584070796,674.69,753.8869179600887,783.0814814814814,514.4957983193277,423.53333333333336,580.3793103448276,703.19918699187,628.4848484848485,489.0642857142857,684.016,738.072463768116,784.9245283018868,724.6222222222223,711.0,762.2857142857143,759.3333333333334,752.9272727272727,690.375,945.3397790055249
859.8554952510176,751.0755208333334,1002.0651769087523,849.4767025089606,775.957671957672,767.7867298578199,857.6526610644257,651.3770883054892,759.3804347826087,760.2049180327868,695.1461538461539,707.9420289855072,761.9857142857143,674.8760330578513,492.1788990825688,743.1256830601093,854.8644067796611,858.6040955631399,802.1463414634146,813.5263157894736,799.1755102040817,855.7006451612904,801.9845679012345,728.8135593220339,597.9072164948453,939.0636942675159,416.968992248062,939.6056910569106,809.0752212389381,673.38,753.3414634146342,780.6370370370371,517.7016806722689,422.1047619047619,577.0172413793103,700.760162601626,628.1969696969697,488.04285714285714,684.224,737.8695652173913,785.7924528301887,725.4962962962964,710.0980392156863,767.8928571428571,767.9791666666666,752.7636363636364,690.75,944.7348066298342
864.8371777476256,750.0989583333334,1003.3016759776536,851.505376344086,776.047619047619,768.6777251184834,857.156862745098,647.5990453460621,754.9673913043479,760.1475409836065,697.7076923076924,708.695652173913,760.8095238095239,679.3636363636364,496.5366972477064,742.2295081967213,855.6873822975518,859.716723549488,803.310975609756,812.2631578947369,799.2530612244898,856.0451612903225,800.7469135802469,729.8474576271186,600.4639175257732,937.6624203821656,418.1085271317829,941.2926829268292,811.6637168141593,674.28,753.6274944567627,782.7481481481482,517.7058823529412,424.0761904761905,576.0689655172414,700.6666666666666,630.9848484848485,488.65,685.28,736.2246376811594,782.6792452830189,719.8444444444444,706.8921568627451,760.3392857142857,758.7916666666666,741.4363636363636,698.0625,942.9723756906077
861.6241519674355,749.3984375,1000.8026070763501,849.0824372759856,774.8835978835979,766.5924170616114,857.1652661064426,653.8926014319809,758.0108695652174,759.5245901639345,697.2615384615384,708.6557971014493,763.504761904762,678.8181818181819,494.3394495412844,742.8852459016393,854.2354048964219,857.4573378839591,802.579268292683,813.0622009569378,798.130612244898,855.203870967742,801.2592592592592,726.7627118644068,599.8041237113403,934.5605095541401,415.86046511627904,936.5731707317074,806.433628318584,673.285,751.6762749445676,779.5481481481481,518.8823529411765,424.8285714285714,575.4137931034483,699.3048780487804,630.6666666666666,488.90714285714284,683.728,735.7101449275362,783.377358490566,719.2814814814815,706.8137254901961,768.4107142857143,758.25,742.9090909090909,690.0,941.7900552486187
